,Name,TeamName,Nationality,Age,PlayedTime,Goals,Assists,YellowCards,RedCards,TacklesWon,AerialsWon,DuelsWon,ClearancesP90,TouchesP90,InterceptP90,PassesP90,PassesCompleted,AssistsP90,BigChances,DribblesP90,CrossesP90,PenaltyGoals,ShotsP90,TargetShotsP90,CleanSheets,SavesMade,PenaltySaves,MOM,GoalsP90,NonPenaltyGoalsP90,ShotsAccuracy,AvgRating
0,Aymen Abdennour,Marseille,Tunisia,31,499,0,0,3,0,57%,44%,51%,3.4,69.1,0.7,59.9,93%,0.00,0,0.4,0.0,0,0.4,0.2,5,0.0,0,0,0.00,0.00,50%,6.8
1,Mehdi Abeid,Dijon,Algeria,28,1176,0,1,2,0,65%,47%,41%,1.6,61.8,1.5,45.5,86%,0.08,0,1.1,0.5,0,1.6,0.5,4,0.0,0,0,0.00,0.00,29%,6.3
2,Khaled Adénon,Amiens,Benin,35,2919,0,1,9,0,68%,57%,54%,6.7,50.1,2.0,35.6,83%,0.03,0,0.1,0.0,0,0.2,0.0,10,0.0,0,0,0.00,0.00,17%,6.7
3,Yacine Adli,PSG,France,20,7,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,1,0,0,0,0,0,-,-
4,Ruben Aguilar,Montpellier,France,27,2457,0,2,2,0,56%,44%,58%,2.8,73.8,1.4,40.4,80%,0.07,8,1.0,3.5,0,0.6,0.1,12,0.0,0,2,0.00,0.00,25%,6.8
5,Jean-Eudes Aholou,Strasbourg,Côte d’Ivoire,26,3011,5,0,4,0,53%,53%,55%,1.6,55.1,2.3,40.3,86%,0.00,1,1.2,0.2,0,1.2,0.2,4,0.0,0,1,0.15,0.15,18%,6.8
6,Youssef Aït Bennasser,Caen,Morocco,24,2054,0,0,4,0,64%,43%,49%,1.1,64.3,1.4,49.2,83%,0.00,2,1.9,0.6,0,1.0,0.1,12,0.0,0,0,0.00,0.00,13%,6.6
7,David Alcibiade,Nantes,France,29,207,0,1,0,0,56%,86%,73%,3.5,56.5,3.0,30.9,73%,0.43,1,0.0,2.2,0,0.9,0.0,1,0.0,0,1,0.00,0.00,0%,6.9
8,Júnior Alonso,Lille,Paraguay,27,2779,2,1,3,0,55%,67%,61%,4.9,73.9,1.9,59.7,81%,0.04,0,0.5,0.2,0,0.5,0.1,5,0.0,0,2,0.06,0.06,25%,6.5
9,Dani Alves,PSG,Brazil,37,2063,1,7,7,1,72%,46%,56%,0.7,105.6,1.3,78.6,88%,0.31,7,1.2,4.3,0,1.2,0.2,12,0.0,0,2,0.05,0.05,19%,7.4
10,Lima,Nantes,Brazil,29,2659,2,3,3,0,66%,47%,49%,2.3,70.2,1.3,35.9,70%,0.10,8,0.8,8.4,0,1.1,0.2,10,0.0,0,0,0.07,0.07,22%,6.6
11,Ibrahim Amadou,Lille,France,27,2413,0,0,3,1,75%,55%,58%,2.6,69.8,1.6,58.7,87%,0.00,0,0.5,0.1,0,0.6,0.1,5,0.0,0,0,0.00,0.00,13%,6.5
12,Romain Amalfitano,Dijon,France,31,2706,0,3,5,0,64%,29%,49%,1.0,63.2,2.8,45.9,82%,0.10,3,1.6,0.7,0,0.4,0.0,5,0.0,0,1,0.00,0.00,0%,6.7
13,Morgan Amalfitano,Stade Rennais,France,10 (4),0,0,2,1,1.0,19%,43%,0.8,0,0.5,4.7,86%,9.6,0,1.1,2.3,0,1.3,0.4,0.5,0.0,16,0,0.00,0.00,27%,0%,5.9
14,Jordan Amavi,Marseille,France,26,2192,0,5,7,0,69%,64%,54%,2.8,73.7,1.8,45.1,84%,0.21,4,1.8,2.5,0,0.8,0.2,8,0.0,0,1,0.00,0.00,25%,6.8
15,Kelvin Amian Adou,Toulouse,France,22,3155,1,1,3,1,73%,49%,54%,3.2,48.9,1.3,27.8,77%,0.03,1,0.5,1.3,0,0.4,0.2,12,0.0,0,2,0.03,0.03,40%,6.4
16,Benjamin André,Stade Rennais,France,30,3016,3,3,11,0,60%,55%,50%,2.7,75.2,1.7,55.4,79%,0.09,1,1.1,0.6,0,0.9,0.3,9,0.0,0,4,0.09,0.09,28%,7.0
17,Yoann Andreu,Angers,France,31,2070,1,2,4,0,63%,56%,53%,2.4,65.5,1.6,39.2,80%,0.09,3,0.6,2.6,0,0.3,0.1,5,0.0,0,0,0.05,0.05,33%,6.7
18,Houssem Aouar,Lyon,France,22,2437,6,5,1,0,67%,43%,54%,1.1,77.6,1.5,57.2,86%,0.19,6,3.1,0.5,0,1.9,0.7,13,0.0,0,3,0.23,0.23,36%,7.4
19,Alphonse Aréola,PSG,France,27,3060,0,0,0,0,-,100%,90%,0.4,30.3,0.0,21.5,91%,0.00,0,0.0,0.0,0,0.0,0.0,17,2.3,1,3,0.00,0.00,0%,6.8
20,Yoël Armougom,Caen,France,22,136,0,0,0,0,51%,57%,57%,2.0,68.2,0.7,32.4,67%,0.00,0,0.7,6.0,0,0.0,0.0,2,0.0,0,0,0.00,0.00,0%,5.8
21,Benoît Assou-Ekotto,FC Metz,Cameroon,36,1054,0,0,2,1,75%,25%,48%,0.9,64.5,3.9,43.3,75%,0.00,1,0.7,1.9,0,0.2,0.0,2,0.0,0,0,0.00,0.00,0%,6.3
22,Danilo Avelar,Amiens,Brazil,31,1728,1,0,2,0,81%,65%,53%,3.8,59.4,1.9,32.7,71%,0.00,0,0.6,3.3,0,0.4,0.1,6,0.0,0,0,0.05,0.05,14%,6.5
23,Durel Avounou,Caen,Congo,23,655,0,0,1,0,69%,40%,48%,3.2,51.3,1.5,29.0,73%,0.00,0,0.7,3.0,0,0.7,0.1,5,0.0,0,0,0.00,0.00,20%,6.2
24,Chidozie Awaziem,Nantes,Nigeria,23,1508,1,1,2,1,72%,52%,56%,5.4,53.0,1.0,35.1,77%,0.06,0,0.3,0.2,0,0.8,0.1,7,0.0,0,1,0.06,0.06,15%,6.6
25,Karim Azamoum,Troyes,France,30,2256,1,0,5,1,69%,55%,49%,2.1,53.0,1.1,35.3,73%,0.00,0,0.5,2.6,0,0.9,0.3,6,0.0,0,0,0.04,0.04,30%,6.3
26,Hernani,Saint-Étienne,Brazil,26,539,3,0,2,1,62%,48%,47%,0.8,71.9,1.2,44.9,81%,0.00,3,2.2,6.7,0,2.7,1.0,3,0.0,0,0,0.50,0.50,38%,6.5
27,Ludovic Baal,Stade Rennais,French Guiana,34,1161,0,0,0,0,71%,65%,63%,2.2,80.1,1.2,53.3,78%,0.00,2,1.4,1.8,0,0.0,0.0,5,0.0,0,1,0.00,0.00,0%,6.8
28,Dylan Bahamboula,Dijon,Congo,25,26,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
29,Farès Bahlouli,Lille,France,25,300,1,0,2,0,80%,20%,42%,0.3,75.1,0.9,34.6,73%,0.00,0,4.2,10.4,0,1.2,0.6,2,0.0,0,0,0.30,0.30,50%,6.1
30,Stéphane Bahoken,Strasbourg,Cameroon,28,1666,7,1,5,0,76%,35%,31%,0.0,31.4,0.5,15.9,75%,0.05,4,0.4,2.3,0,2.0,0.8,2,0.0,0,0,0.38,0.38,41%,6.0
31,Keïta Baldé,Monaco,Senegal,25,1485,8,5,3,0,75%,36%,45%,0.3,38.6,0.4,21.1,77%,0.31,5,1.9,2.4,0,1.9,0.7,8,0.0,0,0,0.49,0.49,38%,6.4
32,Iván Balliu,FC Metz,Albania,28,1951,0,1,6,0,68%,53%,59%,2.5,67.5,1.4,41.9,79%,0.05,1,0.7,2.4,0,0.2,0.1,2,0.0,0,0,0.00,0.00,50%,6.2
33,Fodé Ballo-Touré,Lille,France,23,2060,0,0,5,1,74%,48%,50%,1.8,65.9,1.3,42.5,85%,0.00,1,0.7,2.0,0,0.2,0.1,5,0.0,0,0,0.00,0.00,60%,6.3
34,Florent Balmont,Dijon,France,40,856,1,3,3,0,71%,0%,45%,0.5,67.0,0.9,52.6,84%,0.32,3,0.8,1.9,0,0.6,0.4,3,0.0,0,1,0.11,0.11,67%,6.3
35,Jonathan Bamba,Saint-Étienne,France,24,2570,7,8,1,0,73%,35%,37%,0.4,60.9,0.7,37.5,80%,0.28,14,1.5,3.7,4,2.4,0.9,13,0.0,0,1,0.24,0.11,37%,6.7
36,Abdoulaye Bamba,Angers,Côte d’Ivoire,30,1533,0,0,2,0,79%,54%,53%,2.5,60.9,0.8,36.2,80%,0.00,1,0.5,2.0,0,0.2,0.1,1,0.0,0,0,0.00,0.00,25%,6.2
37,Yacine Bammou,Nantes,Morocco,29,728,3,0,2,0,61%,33%,36%,0.8,49.6,0.8,31.3,75%,0.00,0,0.3,2.1,0,2.7,1.0,4,0.0,0,0,0.37,0.37,36%,6.0
38,Sekou Baradji,Amiens,France,36,6,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
39,Jonathan Cafú,Bordeaux,Brazil,29,623,2,1,1,0,56%,33%,45%,0.1,68.3,1.4,43.2,82%,0.14,1,1.9,1.9,0,2.0,0.7,4,0.0,0,0,0.29,0.29,36%,6.3
40,Mario Balotelli,Nice,Italy,30,2279,18,1,10,1,71%,48%,48%,0.9,47.5,0.4,30.3,77%,0.04,4,1.2,0.7,6,4.3,2.0,9,0.0,0,2,0.71,0.48,48%,6.8
41,Nicolas Basin,FC Metz,France,22,312,1,0,1,0,78%,67%,62%,4.0,61.0,2.3,35.7,68%,0.00,0,0.0,2.3,0,0.6,0.3,0,0.0,0,0,0.29,0.29,50%,6.0
42,Gil Dias,Monaco,Portugal,24,7,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-
43,Paul Baysse,Bordeaux,France,32,565,0,0,0,1,50%,63%,54%,6.1,59.5,1.1,47.9,87%,0.00,0,0.3,0.2,0,0.6,0.2,4,0.0,0,0,0.00,0.00,25%,6.8
44,Hervé Bazile,Caen,Haiti,30,876,0,1,1,0,71%,28%,41%,0.6,56.4,1.5,21.7,76%,0.10,0,1.9,11.0,0,1.8,0.5,5,0.0,0,0,0.00,0.00,29%,6.0
45,Henri Bedimo,Marseille,Cameroon,0 (3),0,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,5.2
46,François Bellugou,Troyes,France,33,2185,0,0,6,1,71%,48%,48%,1.7,51.0,1.4,40.9,79%,0.00,0,0.5,0.2,0,0.1,0.1,6,0.0,0,0,0.00,0.00,50%,6.3
47,Chaouki Ben Saada,Troyes,Tunisia,36,330,0,0,3,0,82%,34%,42%,0.3,75.8,0.6,48.0,78%,0.00,1,3.8,4.1,0,2.2,0.3,4,0.0,0,0,0.00,0.00,13%,6.0
48,Diego Benaglio,Monaco,Switzerland,37,224,0,0,0,0,-,0%,0%,0.0,29.2,0.0,21.2,70%,0.00,0,0.0,0.0,0,0.0,0.0,3,2.4,0,0,0.00,0.00,0%,6.7
49,Nicolas Benezet,Guingamp,France,29,1651,3,3,2,0,80%,35%,49%,0.4,72.1,0.7,46.6,79%,0.16,6,2.5,6.3,0,1.5,0.7,10,0.0,0,4,0.16,0.16,43%,6.6
50,Walter Benítez,Nice,Argentina,27,2520,0,0,3,0,NaN%,100%,76%,0.5,32.0,0.0,21.9,70%,0.00,0,0.0,0.0,0,0.0,0.0,7,2.9,2,1,0.00,0.00,0%,6.5
51,Ramy Bensebaini,Stade Rennais,Algeria,25,2343,0,1,6,0,75%,71%,64%,6.0,72.5,1.4,46.6,78%,0.04,3,0.9,2.4,0,0.7,0.1,9,0.0,0,1,0.00,0.00,16%,6.7
52,Yassine Benzia,Lille,Algeria,26,2310,1,5,7,0,66%,61%,52%,0.4,72.4,1.1,51.7,82%,0.20,9,2.1,3.4,0,1.1,0.3,4,0.0,0,0,0.04,0.04,24%,6.6
53,Yuri Berchiche,PSG,Spain,30,1714,2,4,4,0,69%,70%,67%,1.7,74.6,1.3,52.7,89%,0.21,3,0.6,3.0,0,0.5,0.2,10,0.0,0,0,0.11,0.11,40%,7.0
54,Robert Berič,Saint-Étienne,Slovenia,29,1045,7,1,0,0,67%,33%,34%,0.3,25.9,0.4,15.2,71%,0.09,2,0.3,0.4,1,2.1,1.3,7,0.0,0,1,0.60,0.51,60%,6.3
55,Kévin Bérigaud,Montpellier,France,32,274,0,2,0,0,75%,40%,40%,0.3,35.0,0.0,23.4,82%,0.66,3,1.0,0.7,0,1.3,0.0,1,0.0,0,0,0.00,0.00,0%,6.0
56,Vincent Bessat,Caen,France,35,1569,0,1,2,0,66%,16%,40%,1.0,66.6,1.1,38.3,81%,0.05,1,0.6,6.9,0,1.0,0.3,7,0.0,0,0,0.00,0.00,28%,6.3
57,Quentin Beunardeau,FC Metz,France,26,38,0,0,0,0,-,-,-,0,0,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,5.9
58,Milan Biševac,FC Metz,Serbia,37,714,0,0,1,0,72%,46%,53%,5.5,50.9,1.0,41.3,83%,0.00,0,0.1,0.3,0,0.6,0.1,2,0.0,0,0,0.00,0.00,20%,6.1
59,Yves Bissouma,Lille,Mali,24,1555,2,1,3,0,76%,67%,60%,1.5,79.9,1.9,57.0,85%,0.05,1,3.2,0.5,0,2.4,0.3,2,0.0,0,1,0.12,0.12,15%,6.9
60,Ludovic Blas,Guingamp,France,22,1783,3,2,3,0,66%,36%,44%,0.5,64.3,1.1,48.3,86%,0.10,2,2.1,0.4,0,2.0,0.7,9,0.0,0,2,0.15,0.15,36%,6.6
61,Jérémy Blayac,Strasbourg,France,37,905,3,1,2,0,60%,61%,58%,1.1,52.2,0.2,34.9,65%,0.10,2,1.0,0.9,0,3.3,1.0,2,0.0,0,0,0.30,0.30,30%,6.4
62,Alexis Blin,Toulouse,France,24,1884,1,3,5,0,64%,51%,49%,1.4,50.0,1.5,35.8,78%,0.14,3,0.4,0.7,0,0.5,0.1,7,0.0,0,1,0.05,0.05,27%,6.5
63,Yann Bodiger,Toulouse,France,25,223,0,0,0,0,34%,55%,44%,0.8,56.1,1.2,44.0,69%,0.00,0,0.0,1.6,0,0.0,0.0,1,0.0,0,0,0.00,0.00,0%,6.0
